ledger_id,artifact_path,record_id,metric_or_term,source_ids,upstream_ids,classification,review_status,cutoff_status,notes
P7L-01048,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00685,record,SRC-001;SRC-002;SRC-003,P7CT-0172,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01049,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00686,record,SRC-001;SRC-002;SRC-003,P7CT-0172,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01050,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00687,record,SRC-001;SRC-002;SRC-003,P7CT-0172,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01051,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00688,record,SRC-001;SRC-002;SRC-003,P7CT-0172,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01052,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00689,record,SRC-001;SRC-002;SRC-003,P7CT-0173,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01053,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00690,record,SRC-001;SRC-002;SRC-003,P7CT-0173,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01054,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00691,record,SRC-001;SRC-002;SRC-003,P7CT-0173,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01055,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00692,record,SRC-001;SRC-002;SRC-003,P7CT-0173,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01056,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00693,record,SRC-001;SRC-002;SRC-003,P7CT-0174,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01057,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00694,record,SRC-001;SRC-002;SRC-003,P7CT-0174,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01058,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00695,record,SRC-001;SRC-002;SRC-003,P7CT-0174,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01059,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00696,record,SRC-001;SRC-002;SRC-003,P7CT-0174,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01060,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00697,record,SRC-001;SRC-002;SRC-003,P7CT-0175,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01061,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00698,record,SRC-001;SRC-002;SRC-003,P7CT-0175,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01062,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00699,record,SRC-001;SRC-002;SRC-003,P7CT-0175,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01063,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00700,record,SRC-001;SRC-002;SRC-003,P7CT-0175,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01064,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00701,record,SRC-001;SRC-002;SRC-003,P7CT-0176,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01065,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00702,record,SRC-001;SRC-002;SRC-003,P7CT-0176,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01066,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00703,record,SRC-001;SRC-002;SRC-003,P7CT-0176,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01067,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00704,record,SRC-001;SRC-002;SRC-003,P7CT-0176,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01068,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00705,record,SRC-001;SRC-002;SRC-003,P7CT-0177,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01069,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00706,record,SRC-001;SRC-002;SRC-003,P7CT-0177,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01070,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00707,record,SRC-001;SRC-002;SRC-003,P7CT-0177,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01071,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00708,record,SRC-001;SRC-002;SRC-003,P7CT-0177,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01072,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00709,record,SRC-001;SRC-002;SRC-003,P7CT-0178,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01073,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00710,record,SRC-001;SRC-002;SRC-003,P7CT-0178,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01074,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00711,record,SRC-001;SRC-002;SRC-003,P7CT-0178,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01075,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00712,record,SRC-001;SRC-002;SRC-003,P7CT-0178,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01076,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00713,record,SRC-001;SRC-002;SRC-003,P7CT-0179,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01077,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00714,record,SRC-001;SRC-002;SRC-003,P7CT-0179,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01078,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00715,record,SRC-001;SRC-002;SRC-003,P7CT-0179,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01079,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00716,record,SRC-001;SRC-002;SRC-003,P7CT-0179,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01080,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00717,record,SRC-001;SRC-002;SRC-003,P7CT-0180,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01081,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00718,record,SRC-001;SRC-002;SRC-003,P7CT-0180,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01082,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00719,record,SRC-001;SRC-002;SRC-003,P7CT-0180,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01083,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00720,record,SRC-001;SRC-002;SRC-003,P7CT-0180,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01084,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-001,record,SRC-001;SRC-002;SRC-003,STR-008;BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01085,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-002,record,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01086,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-003,record,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01087,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-004,record,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01088,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-005,record,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01089,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-006,record,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01090,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-007,record,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01091,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-008,record,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01092,data/phase7/processed/BREACH_INTERVENTION_TIMELINE.csv,P7TL-009,record,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01093,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-001,$650m reference against 3.25x zero-cash total funded leverage,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01094,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-002,$650m reference against proposed 3.50x zero-cash total funded covenant,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01095,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-003,$650m reference with capped $25m cash diagnostic at 3.25x,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01096,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-004,Exact total-funded-debt capacity at 3.25x with reference revolver allocation,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01097,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-005,$640m term with $10m contribution and reference revolver allocation,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01098,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-006,$640m term with revolver reallocated inside exact 3.25x bank-debt capacity,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01099,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-007,$635m practical term with $15m contribution and reference revolver allocation,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01100,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-008,$639m rounded term at or below analytical capacity,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01101,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-009,$625m term with conditional $25m non-debt contribution at 3.25x,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032;STR-003;STR-007;STR-008,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01102,data/phase7/processed/SIZING_RESULTS.csv,P7SZ-010,Reference opening total funded debt control,SRC-001;SRC-002;SRC-003,S2B-0099;P5A-025;P5A-026;P5A-032,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01103,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-001,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01104,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-002,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01105,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-003,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01106,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-004,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01107,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-005,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01108,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-006,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01109,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-007,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01110,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-008,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01111,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-009,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_UNMITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01112,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-010,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01113,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-011,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01114,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-012,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01115,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-013,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01116,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-014,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01117,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-015,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_MITIGATED,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01118,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-016,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01119,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-017,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
