distress_event_id,scenario_id,structure,event_type,event_date,status,observed_value,threshold_or_rule,failed_obligation_type,amount_due,amount_paid,unpaid_amount,revolver_capacity_already_exhausted,drawability_shutoff_active,cash_available_before_payment,cash_remaining_after_payment,scenario_timing_convention,interim_failure_or_maturity_shortfall,sequence_number,classification,source_ids,upstream_ids,notes
P6E-0187,MODERATE_NO_WAIVER,proposed,FIRST_CASH_FLOOR_FAILURE,2026-11-30,LIQUIDITY_FAILURE,4.24030540044281296603377221,cash-floor shortfall >0,,,,,no,yes,,,adverse_conservative,,5,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0010,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0188,MODERATE_NO_WAIVER,proposed,FIRST_ANALYTICAL_LEVERAGE_FAILURE,2026-10-31,BREACHED_ANALYTICAL_THRESHOLD,3.95962260452227256913022908,above analytical threshold,,,,,no,no,,,adverse_conservative,,4,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0009,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0189,MODERATE_NO_WAIVER,proposed,FIRST_ANALYTICAL_COVERAGE_FAILURE,,PASS,,below 3.00x,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0190,MODERATE_NO_WAIVER,proposed,FIRST_NO_WAIVER_DRAWABILITY_SHUTOFF,2026-11-30,WARNING,0,new draws unavailable,,,,,no,yes,,,adverse_conservative,,5,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0010,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0191,MODERATE_NO_WAIVER,proposed,FIRST_REVOLVER_CAPACITY_EXHAUSTION,,PASS,,nominal revolver availability <=0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0192,MODERATE_NO_WAIVER,proposed,FIRST_MANDATORY_PAYMENT_FAILURE,,PASS,,"unpaid cash interest, scheduled term principal or retained mandatory obligation",,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0193,MODERATE_NO_WAIVER,proposed,FIRST_SCHEDULED_INTEREST_FAILURE,,PASS,,cash-interest shortfall >0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0194,MODERATE_NO_WAIVER,proposed,FIRST_SCHEDULED_PRINCIPAL_FAILURE,,PASS,,scheduled-term-principal shortfall >0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0195,MODERATE_NO_WAIVER,proposed,FIRST_RETAINED_OBLIGATION_FAILURE,,PASS,,retained-obligation shortfall >0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0196,MODERATE_NO_WAIVER,proposed,FIRST_DISTRIBUTION_RESTRICTION_FLAG,2026-02-28,WARNING,0.4166666666666666666666666667,narrow or broad analytical flag; not a payment default,,,,,no,no,,,adverse_conservative,,2,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0001,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0197,MODERATE_NO_WAIVER,proposed,EXISTING_MATURITY_SHORTFALL,,NOT_APPLICABLE,,unfunded at existing maturity,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0198,MODERATE_NO_WAIVER,proposed,PROPOSED_MATURITY_SHORTFALL,2031-01-31,MATURITY_SHORTFALL,404.1146321215873582061975075,unfunded at proposed maturity,MATURITY_PRINCIPAL,404.1146321215873582061975075,0,404.1146321215873582061975075,no,yes,,,adverse_conservative,maturity_shortfall,6,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0060,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0199,MODERATE_NO_WAIVER,existing,OPENING_REVOLVER_EXPOSURE,OPENING_POSITION,WARNING,207.39771875,opening balance,,,,,,,,,adverse_conservative,,1,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0200,MODERATE_NO_WAIVER,existing,FIRST_INCREMENTAL_POST_CLOSING_DRAW,2026-02-28,WARNING,15.90059713996170328086272145,>0 incremental draw,,,,,no,no,,,adverse_conservative,,2,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0001,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0201,MODERATE_NO_WAIVER,existing,FIRST_REVOLVER_REPAYMENT,2026-06-30,WARNING,2.34762577313788104657730217,>0 repayment,,,,,no,no,,,adverse_conservative,,3,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0005,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0202,MODERATE_NO_WAIVER,existing,PEAK_SUBSEQUENT_PERIOD_END_REVOLVER,2027-01-31,WARNING,283.9897862998153578570090639,maximum modeled month-end balance after opening,,,,,no,no,,,adverse_conservative,,5,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0012,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0203,MODERATE_NO_WAIVER,existing,PEAK_REVOLVER_INCLUDING_OPENING,2027-01-31,WARNING,283.9897862998153578570090639,maximum of opening and subsequent month-end balances,,,,,no,no,,,adverse_conservative,,5,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0012,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0204,MODERATE_NO_WAIVER,existing,FIRST_LIQUIDITY_WARNING,,PASS,,usable liquidity <50,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0205,MODERATE_NO_WAIVER,existing,FIRST_CASH_FLOOR_FAILURE,,PASS,,cash-floor shortfall >0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0206,MODERATE_NO_WAIVER,existing,FIRST_ANALYTICAL_LEVERAGE_FAILURE,2026-10-31,BREACHED_ANALYTICAL_THRESHOLD,3.90179349826892650522744099,above analytical threshold,,,,,no,no,,,adverse_conservative,,4,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0009,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0207,MODERATE_NO_WAIVER,existing,FIRST_ANALYTICAL_COVERAGE_FAILURE,,PASS,,below 3.00x,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0208,MODERATE_NO_WAIVER,existing,FIRST_NO_WAIVER_DRAWABILITY_SHUTOFF,,PASS,,new draws unavailable,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0209,MODERATE_NO_WAIVER,existing,FIRST_REVOLVER_CAPACITY_EXHAUSTION,,PASS,,nominal revolver availability <=0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0210,MODERATE_NO_WAIVER,existing,FIRST_MANDATORY_PAYMENT_FAILURE,,PASS,,"unpaid cash interest, scheduled term principal or retained mandatory obligation",,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0211,MODERATE_NO_WAIVER,existing,FIRST_SCHEDULED_INTEREST_FAILURE,,PASS,,cash-interest shortfall >0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0212,MODERATE_NO_WAIVER,existing,FIRST_SCHEDULED_PRINCIPAL_FAILURE,,PASS,,scheduled-term-principal shortfall >0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0213,MODERATE_NO_WAIVER,existing,FIRST_RETAINED_OBLIGATION_FAILURE,,PASS,,retained-obligation shortfall >0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0214,MODERATE_NO_WAIVER,existing,FIRST_DISTRIBUTION_RESTRICTION_FLAG,,PASS,,narrow or broad analytical flag; not a payment default,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0215,MODERATE_NO_WAIVER,existing,EXISTING_MATURITY_SHORTFALL,2029-07-31,MATURITY_SHORTFALL,512.8279388043013359737406642,unfunded at existing maturity,MATURITY_PRINCIPAL,512.8279388043013359737406642,0,512.8279388043013359737406642,no,no,,,adverse_conservative,maturity_shortfall,6,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0042,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0216,MODERATE_NO_WAIVER,existing,PROPOSED_MATURITY_SHORTFALL,,NOT_APPLICABLE,,unfunded at proposed maturity,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0217,SEVERE_NO_WAIVER,proposed,OPENING_REVOLVER_EXPOSURE,OPENING_POSITION,WARNING,29.89771875,opening balance,,,,,,,,,adverse_conservative,,1,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0218,SEVERE_NO_WAIVER,proposed,FIRST_INCREMENTAL_POST_CLOSING_DRAW,2026-02-28,WARNING,23.8917026994835599367669523,>0 incremental draw,,,,,no,no,,,adverse_conservative,,2,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0001,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0219,SEVERE_NO_WAIVER,proposed,FIRST_REVOLVER_REPAYMENT,2028-07-31,WARNING,11.50966316733038818390337222,>0 repayment,,,,,no,yes,,,adverse_conservative,,8,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0030,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0220,SEVERE_NO_WAIVER,proposed,PEAK_SUBSEQUENT_PERIOD_END_REVOLVER,2026-07-31,WARNING,243.991335067323123481407655,maximum modeled month-end balance after opening,,,,,no,no,,,adverse_conservative,,3,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0006,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0221,SEVERE_NO_WAIVER,proposed,PEAK_REVOLVER_INCLUDING_OPENING,2026-07-31,WARNING,243.991335067323123481407655,maximum of opening and subsequent month-end balances,,,,,no,no,,,adverse_conservative,,3,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0006,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0222,SEVERE_NO_WAIVER,proposed,FIRST_LIQUIDITY_WARNING,2026-07-31,BREACHED_ANALYTICAL_THRESHOLD,49.808664932676876518592345,usable liquidity <50,,,,,no,no,,,adverse_conservative,,3,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0006,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0223,SEVERE_NO_WAIVER,proposed,FIRST_CASH_FLOOR_FAILURE,2026-08-31,LIQUIDITY_FAILURE,5.12158546651560171986378277,cash-floor shortfall >0,,,,,no,yes,,,adverse_conservative,,4,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0007,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0224,SEVERE_NO_WAIVER,proposed,FIRST_ANALYTICAL_LEVERAGE_FAILURE,2026-10-31,BREACHED_ANALYTICAL_THRESHOLD,5.7144065273428791260828784,above analytical threshold,,,,,no,yes,,,adverse_conservative,,5,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0009,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0225,SEVERE_NO_WAIVER,proposed,FIRST_ANALYTICAL_COVERAGE_FAILURE,2027-01-31,BREACHED_ANALYTICAL_THRESHOLD,1.834630141742054542465029611,below 3.00x,,,,,no,yes,,,adverse_conservative,,6,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0012,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0226,SEVERE_NO_WAIVER,proposed,FIRST_NO_WAIVER_DRAWABILITY_SHUTOFF,2026-08-31,WARNING,0,new draws unavailable,,,,,no,yes,,,adverse_conservative,,4,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0007,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0227,SEVERE_NO_WAIVER,proposed,FIRST_REVOLVER_CAPACITY_EXHAUSTION,,PASS,,nominal revolver availability <=0,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0228,SEVERE_NO_WAIVER,proposed,FIRST_MANDATORY_PAYMENT_FAILURE,2027-01-31,MANDATORY_PAYMENT_FAILURE,9.015776584995569009461295479,"unpaid cash interest, scheduled term principal or retained mandatory obligation",SCHEDULED_TERM_PRINCIPAL,16.25,7.234223415004430990538704521,9.015776584995569009461295479,no,yes,7.234223415004430990538704521,0,adverse_conservative,interim_mandatory_payment_failure,6,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0012,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0229,SEVERE_NO_WAIVER,proposed,FIRST_SCHEDULED_INTEREST_FAILURE,2027-02-28,MANDATORY_PAYMENT_FAILURE,3.842861029206004953366031847,cash-interest shortfall >0,CASH_INTEREST,5.984767455716975995538955755,2.141906426510971042172923908,3.842861029206004953366031847,no,yes,2.141906426510971042172923908,0,adverse_conservative,interim_mandatory_payment_failure,7,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0013,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0230,SEVERE_NO_WAIVER,proposed,FIRST_SCHEDULED_PRINCIPAL_FAILURE,2027-01-31,MANDATORY_PAYMENT_FAILURE,9.015776584995569009461295479,scheduled-term-principal shortfall >0,SCHEDULED_TERM_PRINCIPAL,16.25,7.234223415004430990538704521,9.015776584995569009461295479,no,yes,7.234223415004430990538704521,0,adverse_conservative,interim_mandatory_payment_failure,6,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0012,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0231,SEVERE_NO_WAIVER,proposed,FIRST_RETAINED_OBLIGATION_FAILURE,2027-02-28,MANDATORY_PAYMENT_FAILURE,0.66925,retained-obligation shortfall >0,RETAINED_MANDATORY_OBLIGATION,0.66925,0,0.66925,no,yes,,,adverse_conservative,interim_mandatory_payment_failure,7,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0013,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0232,SEVERE_NO_WAIVER,proposed,FIRST_DISTRIBUTION_RESTRICTION_FLAG,2026-02-28,WARNING,0.4166666666666666666666666667,narrow or broad analytical flag; not a payment default,,,,,no,no,,,adverse_conservative,,2,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0001,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0233,SEVERE_NO_WAIVER,proposed,EXISTING_MATURITY_SHORTFALL,,NOT_APPLICABLE,,unfunded at existing maturity,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0234,SEVERE_NO_WAIVER,proposed,PROPOSED_MATURITY_SHORTFALL,2031-01-31,MATURITY_SHORTFALL,541.9008039856628091181709679,unfunded at proposed maturity,MATURITY_PRINCIPAL,541.9008039856628091181709679,0,541.9008039856628091181709679,no,yes,,,adverse_conservative,maturity_shortfall,9,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0060,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0235,SEVERE_NO_WAIVER,existing,OPENING_REVOLVER_EXPOSURE,OPENING_POSITION,WARNING,207.39771875,opening balance,,,,,,,,,adverse_conservative,,1,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0236,SEVERE_NO_WAIVER,existing,FIRST_INCREMENTAL_POST_CLOSING_DRAW,2026-02-28,WARNING,23.82003010191641406811391766,>0 incremental draw,,,,,no,no,,,adverse_conservative,,2,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0001,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0237,SEVERE_NO_WAIVER,existing,FIRST_REVOLVER_REPAYMENT,2026-07-31,WARNING,6.90657814314188281473205222,>0 repayment,,,,,no,no,,,adverse_conservative,,3,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0006,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0238,SEVERE_NO_WAIVER,existing,PEAK_SUBSEQUENT_PERIOD_END_REVOLVER,2028-01-31,WARNING,468.8,maximum modeled month-end balance after opening,,,,,yes,no,,,adverse_conservative,,7,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0239,SEVERE_NO_WAIVER,existing,PEAK_REVOLVER_INCLUDING_OPENING,2028-01-31,WARNING,468.8,maximum of opening and subsequent month-end balances,,,,,yes,no,,,adverse_conservative,,7,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0240,SEVERE_NO_WAIVER,existing,FIRST_LIQUIDITY_WARNING,2027-02-28,BREACHED_ANALYTICAL_THRESHOLD,45.7712872065444746014513482,usable liquidity <50,,,,,no,no,,,adverse_conservative,,6,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0013,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0241,SEVERE_NO_WAIVER,existing,FIRST_CASH_FLOOR_FAILURE,2028-01-31,LIQUIDITY_FAILURE,10.69372113981900861090088861,cash-floor shortfall >0,,,,,yes,no,,,adverse_conservative,,7,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0242,SEVERE_NO_WAIVER,existing,FIRST_ANALYTICAL_LEVERAGE_FAILURE,2026-10-31,BREACHED_ANALYTICAL_THRESHOLD,5.69773326279657357783753314,above analytical threshold,,,,,no,no,,,adverse_conservative,,4,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0009,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0243,SEVERE_NO_WAIVER,existing,FIRST_ANALYTICAL_COVERAGE_FAILURE,2027-01-31,BREACHED_ANALYTICAL_THRESHOLD,1.84446690604293686102103841,below 3.00x,,,,,no,no,,,adverse_conservative,,5,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0012,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0244,SEVERE_NO_WAIVER,existing,FIRST_NO_WAIVER_DRAWABILITY_SHUTOFF,,PASS,,new draws unavailable,,,,,,,,,adverse_conservative,,,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6E-0245,SEVERE_NO_WAIVER,existing,FIRST_REVOLVER_CAPACITY_EXHAUSTION,2028-01-31,LIQUIDITY_FAILURE,0,nominal revolver availability <=0,,,,,yes,no,,,adverse_conservative,,7,chronological_analytical_event_not_contractual_default,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
