ledger_id,artifact_path,record_type,record_id,source_ids,upstream_ids,classification,review_status,source_date,cutoff_status,notes
P6L-01454,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0157,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-P-0022,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01455,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0158,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-P-0021,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01456,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0159,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-P-0022,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01457,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0160,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-P-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01458,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0161,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01459,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0162,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-P-0060,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01460,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0163,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01461,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0164,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01462,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0165,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0005,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01463,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0166,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0025,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01464,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0167,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0025,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01465,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0168,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0016,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01466,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0169,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01467,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0170,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0009,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01468,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0171,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0012,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01469,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0172,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01470,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0173,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01471,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0174,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01472,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0175,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01473,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0176,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01474,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0177,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01475,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0178,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01476,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0179,SRC-001;SRC-002;SRC-003,P6M-SEVERE_MITIGATED-E-0042,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01477,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0180,SRC-001;SRC-002;SRC-003,SEVERE_MITIGATED,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01478,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0181,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01479,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0182,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01480,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0183,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0005,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01481,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0184,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0009,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01482,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0185,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0009,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01483,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0186,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0010,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01484,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0187,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0010,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01485,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0188,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0009,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01486,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0189,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01487,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0190,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0010,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01488,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0191,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01489,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0192,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01490,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0193,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01491,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0194,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01492,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0195,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01493,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0196,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01494,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0197,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01495,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0198,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-P-0060,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01496,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0199,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01497,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0200,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01498,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0201,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0005,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01499,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0202,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0012,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01500,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0203,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0012,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01501,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0204,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01502,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0205,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01503,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0206,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0009,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01504,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0207,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01505,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0208,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01506,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0209,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01507,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0210,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01508,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0211,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01509,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0212,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01510,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0213,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01511,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0214,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01512,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0215,SRC-001;SRC-002;SRC-003,P6M-MODERATE_NO_WAIVER-E-0042,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01513,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0216,SRC-001;SRC-002;SRC-003,MODERATE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01514,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0217,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01515,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0218,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01516,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0219,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0030,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01517,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0220,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0006,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01518,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0221,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0006,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01519,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0222,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0006,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01520,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0223,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0007,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01521,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0224,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0009,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01522,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0225,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0012,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01523,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0226,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0007,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01524,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0227,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
